customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0772_GYEQQ,Male,0,No,No,3,Yes,No,FiberOptic,No,No,Yes,Yes,Yes,No,Month_to_month,Yes,MailedCheck,88.35,262.05,Yes
0536_ACXIP,Female,0,Yes,No,72,Yes,Yes,FiberOptic,Yes,Yes,Yes,No,Yes,Yes,TwoYear,Yes,ElectronicCheck,109.55,8165.1,No
0936_NQLJU,Female,0,Yes,No,41,Yes,No,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,TwoYear,No,CreditCardAutomatic,20.65,875.55,No
4831_EOBFE,Male,0,Yes,Yes,29,Yes,No,FiberOptic,Yes,No,No,No,Yes,Yes,Month_to_month,No,CreditCardAutomatic,94.65,2649.15,Yes
1575_KRZZE,Female,0,No,No,4,Yes,No,DSL,Yes,Yes,No,No,No,No,Month_to_month,No,ElectronicCheck,55.2,220.65,No
3251_YMVWZ,Male,0,No,No,53,Yes,Yes,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,OneYear,No,BankTransferAutomatic,24.05,1301.9,No
4102_OQUPX,Male,1,Yes,No,1,Yes,Yes,FiberOptic,No,No,No,No,No,No,Month_to_month,Yes,ElectronicCheck,74.4,74.4,Yes
9170_GYZJC,Female,0,Yes,Yes,41,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month_to_month,No,CreditCardAutomatic,79.9,3326.2,Yes
4884_LEVMQ,Male,0,Yes,No,39,Yes,No,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,TwoYear,Yes,BankTransferAutomatic,20.45,790,No
8857_CUPFQ,Male,0,Yes,No,63,Yes,No,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,TwoYear,No,MailedCheck,19.25,1237.65,No
7610_TVOPG,Male,0,No,No,15,Yes,Yes,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,Month_to_month,Yes,ElectronicCheck,26.35,378.6,No
3638_DIMPH,Female,0,Yes,No,13,Yes,No,DSL,No,No,No,No,No,No,OneYear,No,ElectronicCheck,43.8,592.65,No
1845_ZLLIG,Male,0,No,No,1,Yes,No,DSL,No,Yes,No,No,No,No,Month_to_month,Yes,MailedCheck,50.15,50.15,No
8559_WNQZS,Male,0,No,No,1,Yes,No,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,TwoYear,No,MailedCheck,20.45,20.45,No
3999_QGRJH,Male,1,No,No,8,Yes,No,FiberOptic,No,No,No,No,No,No,Month_to_month,Yes,ElectronicCheck,69.7,560.85,Yes
1699_UOTXU,Male,0,No,No,60,Yes,No,DSL,Yes,Yes,Yes,No,No,No,TwoYear,No,ElectronicCheck,61.4,3638.25,No
2454_RPBRZ,Female,1,Yes,No,12,Yes,Yes,FiberOptic,No,Yes,Yes,No,Yes,No,Month_to_month,Yes,ElectronicCheck,98.1,1060.2,Yes
0635_WKOLD,Male,0,Yes,No,40,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,OneYear,No,CreditCardAutomatic,70.75,2921.75,No
5993_JSUWV,Female,0,No,No,66,Yes,No,DSL,Yes,Yes,Yes,No,No,No,TwoYear,Yes,BankTransferAutomatic,61.15,4017.45,No
4518_FZBSX,Male,0,Yes,Yes,42,Yes,No,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,OneYear,No,MailedCheck,20.25,854.9,No
5387_ASZNZ,Female,1,No,No,66,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,OneYear,Yes,CreditCardAutomatic,63.85,4174.35,No
6988_CJEYV,Male,0,No,No,49,Yes,Yes,FiberOptic,No,Yes,No,No,Yes,Yes,Month_to_month,No,ElectronicCheck,98.7,4920.55,No
2002_MZHWP,Female,0,No,No,1,Yes,No,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,Month_to_month,No,MailedCheck,20.5,20.5,Yes
3097_FQTVJ,Female,0,No,No,41,Yes,No,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,TwoYear,No,MailedCheck,20,810.3,No
5465_BUBFA,Female,0,Yes,Yes,41,Yes,No,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,TwoYear,No,BankTransferAutomatic,19.3,772.4,No
7299_GNVPL,Female,0,Yes,Yes,23,Yes,No,FiberOptic,Yes,Yes,No,Yes,No,No,Month_to_month,No,MailedCheck,84.4,1936.85,No
9743_DQKQW,Male,0,No,No,3,No,NoPhoneService,DSL,No,No,No,No,No,No,Month_to_month,No,ElectronicCheck,25.1,79.8,No
1215_VFYVK,Female,0,No,No,4,No,NoPhoneService,DSL,Yes,No,Yes,Yes,No,Yes,Month_to_month,No,MailedCheck,48.25,202.25,No
9371_BITHB,Female,0,Yes,Yes,52,Yes,No,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,TwoYear,No,MailedCheck,19.85,1070.5,No
2265_CYWIV,Female,1,Yes,No,4,Yes,Yes,FiberOptic,Yes,No,No,No,Yes,Yes,Month_to_month,Yes,ElectronicCheck,99.6,347.65,Yes
9093_FPDLG,Female,0,No,No,11,Yes,No,FiberOptic,No,Yes,Yes,Yes,No,Yes,Month_to_month,Yes,ElectronicCheck,94.2,999.9,No
0541_FITGH,Female,0,Yes,No,2,Yes,No,DSL,Yes,No,No,No,No,Yes,Month_to_month,Yes,MailedCheck,62.15,113.1,No
6985_HAYWX,Female,0,Yes,No,26,Yes,Yes,FiberOptic,No,Yes,No,No,No,No,Month_to_month,No,BankTransferAutomatic,79.3,2015.8,No
7508_KBIMB,Male,0,Yes,Yes,24,Yes,No,DSL,Yes,No,Yes,No,No,No,OneYear,Yes,CreditCardAutomatic,56.25,1454.25,No
6838_HVLXG,Female,0,No,No,12,Yes,No,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,Month_to_month,No,MailedCheck,20.3,246.7,No
2277_DJJDL,Male,1,Yes,No,60,Yes,Yes,FiberOptic,No,No,No,Yes,Yes,Yes,Month_to_month,Yes,ElectronicCheck,99,6017.9,No
1897_OKVMW,Female,0,Yes,Yes,64,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,TwoYear,Yes,MailedCheck,90.6,5817.45,No
5485_ITNPC,Male,0,Yes,No,66,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,TwoYear,Yes,BankTransferAutomatic,85.9,5595.3,No
0233_FTHAV,Female,0,No,No,60,Yes,Yes,FiberOptic,No,No,Yes,No,No,No,OneYear,Yes,BankTransferAutomatic,79.2,4765,No
4644_PIZRT,Male,0,Yes,Yes,17,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,OneYear,Yes,BankTransferAutomatic,70.35,1201.65,No
8922_NPKBJ,Male,0,Yes,Yes,42,Yes,No,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,TwoYear,No,MailedCheck,19.35,867.3,No
2740_TVLFN,Male,0,No,No,1,Yes,Yes,DSL,No,No,No,No,No,No,Month_to_month,Yes,ElectronicCheck,50.15,50.15,No
7771_CFQRQ,Female,0,Yes,Yes,47,Yes,No,DSL,No,Yes,No,Yes,No,Yes,TwoYear,No,BankTransferAutomatic,63.8,3007.25,No
9512_PHSMG,Female,0,Yes,No,10,Yes,No,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,Month_to_month,Yes,MailedCheck,20.55,252.75,No
6963_EZQEE,Male,1,Yes,No,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,TwoYear,Yes,CreditCardAutomatic,88.55,6306.5,No
2452_KDRRH,Male,1,No,No,67,Yes,Yes,FiberOptic,No,No,Yes,No,Yes,Yes,Month_to_month,Yes,CreditCardAutomatic,101.4,6841.05,No
2004_OCQXK,Female,0,No,No,1,Yes,No,FiberOptic,No,No,No,No,No,Yes,Month_to_month,Yes,ElectronicCheck,81.95,81.95,Yes
5027_QPKTE,Male,0,Yes,No,7,Yes,No,FiberOptic,No,No,No,No,No,No,Month_to_month,Yes,ElectronicCheck,69.35,451.1,Yes
4146_SVFUD,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month_to_month,No,MailedCheck,44.6,44.6,No
1564_HJUVY,Male,0,No,No,4,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month_to_month,Yes,BankTransferAutomatic,63.75,226.2,No
3617_XLSGQ,Female,0,Yes,Yes,66,Yes,Yes,FiberOptic,Yes,Yes,Yes,No,Yes,Yes,TwoYear,No,BankTransferAutomatic,109.25,7082.5,No
7517_LDMPS,Female,0,No,No,12,Yes,No,FiberOptic,No,Yes,No,No,No,Yes,Month_to_month,Yes,ElectronicCheck,84.6,1017.35,No
7244_KXYZN,Female,0,No,No,24,Yes,No,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,OneYear,No,CreditCardAutomatic,20.45,527.35,No
5226_NOZFC,Male,0,No,No,26,Yes,No,FiberOptic,No,Yes,No,No,Yes,No,Month_to_month,Yes,ElectronicCheck,85.75,2146.5,No
2672_HUYVI,Female,0,No,No,6,Yes,No,FiberOptic,No,No,No,No,Yes,Yes,Month_to_month,Yes,ElectronicCheck,91.1,455.3,Yes
1400_WIVLL,Male,0,Yes,No,57,Yes,Yes,FiberOptic,No,No,Yes,Yes,Yes,Yes,TwoYear,No,ElectronicCheck,107.95,5969.85,No
7508_MYBOG,Male,0,Yes,No,14,Yes,Yes,FiberOptic,No,No,No,No,Yes,No,Month_to_month,Yes,ElectronicCheck,86.1,1235.55,Yes
8148_NLEGT,Female,0,Yes,Yes,42,Yes,Yes,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,TwoYear,No,ElectronicCheck,22.95,1014.25,No
0148_DCDOS,Male,0,No,No,25,Yes,Yes,FiberOptic,No,No,No,No,Yes,Yes,Month_to_month,Yes,BankTransferAutomatic,94.7,2362.1,Yes
8347_GDTMP,Female,0,Yes,No,64,Yes,No,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,TwoYear,No,CreditCardAutomatic,19.45,1225.65,No
9992_RRAMN,Male,0,Yes,No,22,Yes,Yes,FiberOptic,No,No,No,No,No,Yes,Month_to_month,Yes,ElectronicCheck,85.1,1873.7,Yes
6746_WAUWT,Male,0,No,No,19,Yes,No,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,OneYear,Yes,CreditCardAutomatic,19.7,386.5,No
0310_MVLET,Female,0,Yes,Yes,61,Yes,Yes,FiberOptic,No,Yes,No,No,Yes,Yes,Month_to_month,Yes,ElectronicCheck,99.15,6010.05,Yes
0428_IKYCP,Male,0,Yes,No,22,Yes,No,FiberOptic,No,No,Yes,No,Yes,No,Month_to_month,Yes,BankTransferAutomatic,87,1850.65,No
4550_VBOFE,Male,1,Yes,No,70,Yes,Yes,FiberOptic,No,Yes,Yes,No,Yes,Yes,Month_to_month,Yes,ElectronicCheck,102.95,7101.5,Yes
2187_PKZAY,Male,0,No,No,12,Yes,No,FiberOptic,No,No,No,No,No,Yes,Month_to_month,Yes,BankTransferAutomatic,79.95,1043.4,No
4003_OCTMP,Female,0,Yes,No,31,Yes,No,DSL,Yes,No,No,Yes,No,Yes,OneYear,Yes,ElectronicCheck,64,1910.75,No
6652_YFFJO,Female,0,No,No,11,Yes,No,DSL,No,No,No,No,Yes,Yes,Month_to_month,Yes,ElectronicCheck,64.9,716.1,No
7225_IILWY,Male,0,Yes,Yes,68,Yes,Yes,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,TwoYear,No,MailedCheck,25.75,1686.15,No
5248_RPYWW,Female,1,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,TwoYear,Yes,BankTransferAutomatic,90.15,6716.45,No
7923_IYJWY,Male,1,No,No,67,Yes,Yes,FiberOptic,Yes,Yes,Yes,Yes,Yes,Yes,TwoYear,Yes,CreditCardAutomatic,116.1,7839.85,No
3170_GWYKC,Female,0,No,No,60,Yes,No,FiberOptic,Yes,No,Yes,Yes,Yes,Yes,Month_to_month,Yes,BankTransferAutomatic,104.95,6236.75,No
5696_QURRL,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month_to_month,Yes,MailedCheck,45.05,45.05,Yes
7409_KIUTL,Female,1,No,Yes,1,Yes,No,FiberOptic,No,No,No,No,No,No,Month_to_month,Yes,ElectronicCheck,71,71,Yes
9830_ECLEN,Male,0,Yes,Yes,58,No,NoPhoneService,DSL,Yes,Yes,Yes,No,Yes,No,OneYear,No,MailedCheck,50,2919.85,No
1732_VHUBQ,Female,1,Yes,Yes,47,Yes,No,FiberOptic,No,No,No,No,No,No,Month_to_month,No,BankTransferAutomatic,70.55,3309.25,Yes
0495_RVCBF,Female,0,No,No,1,Yes,No,FiberOptic,No,No,No,No,No,Yes,Month_to_month,Yes,ElectronicCheck,79.7,79.7,Yes
2668_TZSPS,Male,0,No,No,1,Yes,No,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,Month_to_month,No,MailedCheck,20.45,20.45,No
7854_EDSSA,Male,0,No,No,22,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month_to_month,No,ElectronicCheck,59,1254.7,Yes
8869_TORSS,Female,0,No,No,48,Yes,No,DSL,Yes,No,Yes,Yes,No,No,OneYear,Yes,CreditCardAutomatic,60.35,2896.4,Yes
7446_SFAOA,Female,0,Yes,No,37,Yes,No,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,OneYear,Yes,BankTransferAutomatic,19.85,717.5,No
9522_ZSINC,Male,0,No,No,13,Yes,No,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,OneYear,Yes,ElectronicCheck,19.95,253.8,No
8234_GSZYK,Male,0,No,No,43,Yes,Yes,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,TwoYear,No,BankTransferAutomatic,26.45,1110.05,No
6505_OZNPG,Female,0,No,No,6,No,NoPhoneService,DSL,Yes,Yes,Yes,Yes,Yes,Yes,TwoYear,Yes,MailedCheck,63.4,348.8,No
6164_HAQTX,Male,0,No,No,71,No,NoPhoneService,DSL,Yes,Yes,Yes,Yes,Yes,No,TwoYear,No,BankTransferAutomatic,53.95,3888.65,No
0679_IDSTG,Female,1,Yes,Yes,1,Yes,No,FiberOptic,No,No,No,No,No,No,Month_to_month,Yes,ElectronicCheck,69.25,69.25,Yes
7765_LWVVH,Female,0,Yes,Yes,72,Yes,Yes,FiberOptic,Yes,Yes,No,No,Yes,No,TwoYear,Yes,ElectronicCheck,95.1,6843.15,No
1658_TJVOA,Female,1,No,No,6,Yes,No,FiberOptic,Yes,No,No,No,No,No,Month_to_month,Yes,ElectronicCheck,74.1,450.9,No
0953_LGOVU,Male,0,Yes,Yes,12,No,NoPhoneService,DSL,No,Yes,No,Yes,No,No,Month_to_month,No,MailedCheck,35.5,432.25,No
2115_BFTIW,Male,0,No,No,25,Yes,No,FiberOptic,No,No,No,No,No,No,Month_to_month,No,MailedCheck,70.95,1767.35,Yes
4692_NNQRU,Female,0,Yes,No,21,Yes,No,FiberOptic,No,No,Yes,Yes,No,No,OneYear,No,ElectronicCheck,79.2,1742.45,No
7742_MYPGI,Female,0,Yes,Yes,6,Yes,No,DSL,No,No,No,Yes,No,No,Month_to_month,Yes,MailedCheck,48.8,297.35,No
0611_DFXKO,Male,0,Yes,No,20,Yes,No,FiberOptic,No,No,No,No,Yes,Yes,Month_to_month,Yes,MailedCheck,89,1820.45,Yes
7780_OTDSO,Male,0,Yes,No,18,Yes,Yes,FiberOptic,Yes,No,No,No,Yes,Yes,Month_to_month,Yes,ElectronicCheck,99.4,1742.95,Yes
9619_GSATL,Female,0,No,No,43,Yes,No,DSL,No,Yes,No,Yes,No,No,OneYear,No,ElectronicCheck,55.45,2444.25,No
5622_UEJFI,Female,0,Yes,Yes,35,Yes,Yes,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,TwoYear,Yes,CreditCardAutomatic,25.4,949.8,No
9747_DDZOS,Female,0,No,No,1,Yes,No,FiberOptic,No,No,Yes,No,No,No,Month_to_month,No,BankTransferAutomatic,73.5,73.5,Yes
0674_DGMAQ,Male,1,Yes,No,32,Yes,Yes,FiberOptic,No,Yes,Yes,No,No,Yes,Month_to_month,Yes,ElectronicCheck,93.5,2970.8,No
6203_HBZPA,Male,0,No,No,52,No,NoPhoneService,DSL,Yes,Yes,Yes,Yes,Yes,Yes,TwoYear,No,CreditCardAutomatic,63.9,3334.95,No
0484_FFVBJ,Male,0,No,No,32,Yes,No,DSL,No,No,No,No,Yes,Yes,OneYear,Yes,BankTransferAutomatic,64.85,2010.95,No
0301_FIDRB,Female,0,Yes,Yes,72,No,NoPhoneService,DSL,Yes,Yes,Yes,Yes,Yes,Yes,TwoYear,Yes,BankTransferAutomatic,63.8,4684.3,No
4139_JPIAM,Male,0,No,No,51,No,NoPhoneService,DSL,Yes,No,No,Yes,No,Yes,Month_to_month,Yes,CreditCardAutomatic,44.45,2181.55,No
2181_TIDSV,Male,0,Yes,Yes,68,Yes,No,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,TwoYear,Yes,BankTransferAutomatic,19.95,1303.25,No
2761_XECQW,Male,1,Yes,No,8,No,NoPhoneService,DSL,No,Yes,Yes,No,No,Yes,Month_to_month,Yes,MailedCheck,43.35,371.4,No
1936_CZAKF,Male,0,Yes,No,49,No,NoPhoneService,DSL,No,Yes,No,No,Yes,Yes,TwoYear,No,CreditCardAutomatic,49.65,2409.9,No
9453_PATOS,Female,0,Yes,No,72,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,TwoYear,No,MailedCheck,85.1,6155.4,No
0564_JJHGS,Male,0,No,No,9,Yes,Yes,FiberOptic,No,No,No,No,Yes,Yes,Month_to_month,Yes,ElectronicCheck,95.5,829.1,Yes
3348_CFRNX,Female,0,Yes,No,28,Yes,No,FiberOptic,Yes,No,No,No,Yes,Yes,Month_to_month,Yes,MailedCheck,92.35,2602.9,Yes
4402_FTBXC,Male,0,No,No,54,Yes,No,FiberOptic,Yes,No,Yes,No,Yes,No,Month_to_month,No,MailedCheck,89.8,4667,No
1428_GTBJJ,Male,0,No,No,11,Yes,No,FiberOptic,No,Yes,No,No,No,No,Month_to_month,Yes,ElectronicCheck,74.55,824.75,Yes
2931_XIQBR,Female,0,Yes,Yes,50,Yes,No,FiberOptic,No,No,Yes,Yes,Yes,Yes,OneYear,No,MailedCheck,103.05,5153.5,No
0106_UGRDO,Female,0,Yes,No,69,Yes,Yes,FiberOptic,Yes,Yes,Yes,Yes,Yes,Yes,TwoYear,Yes,ElectronicCheck,116,8182.85,No
5542_TBBWB,Male,0,No,No,1,Yes,No,FiberOptic,No,No,No,No,No,No,Month_to_month,Yes,ElectronicCheck,69.9,69.9,No
1930_QPBVZ,Male,0,Yes,Yes,68,Yes,No,FiberOptic,Yes,Yes,No,Yes,No,Yes,TwoYear,No,BankTransferAutomatic,95.1,6683.4,No
2606_PKWJB,Male,0,No,Yes,40,No,NoPhoneService,DSL,Yes,Yes,No,Yes,No,No,OneYear,No,MailedCheck,40.25,1564.05,No
5322_ZSMZY,Male,0,Yes,Yes,31,Yes,Yes,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,TwoYear,No,MailedCheck,25.75,755.6,No
8059_UDZFY,Female,1,No,Yes,33,Yes,Yes,FiberOptic,No,Yes,Yes,No,Yes,Yes,Month_to_month,Yes,BankTransferAutomatic,105.35,3465.05,No
7740_BTPUX,Male,1,Yes,No,55,Yes,Yes,FiberOptic,No,Yes,Yes,Yes,Yes,Yes,TwoYear,Yes,ElectronicCheck,113.6,6292.7,No
5220_AGAAX,Male,0,Yes,Yes,68,Yes,Yes,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,TwoYear,Yes,BankTransferAutomatic,24,1664.3,No
0208_BPQEJ,Female,0,Yes,Yes,12,Yes,No,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,Month_to_month,No,BankTransferAutomatic,19.4,198.1,No
9435_JMLSX,Male,0,Yes,No,71,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,TwoYear,Yes,BankTransferAutomatic,86.1,6045.9,No
3352_ALMCK,Male,0,No,No,40,Yes,Yes,FiberOptic,No,Yes,Yes,No,Yes,Yes,Month_to_month,Yes,MailedCheck,102.65,4108.15,No
5312_IRCFR,Female,0,Yes,Yes,64,Yes,Yes,FiberOptic,No,Yes,Yes,No,No,Yes,OneYear,Yes,ElectronicCheck,92.85,5980.75,No
5294_IMHHT,Male,0,Yes,No,53,Yes,Yes,FiberOptic,No,Yes,No,Yes,No,Yes,OneYear,No,BankTransferAutomatic,97.75,5043.2,No
8802_UNOJF,Male,1,No,No,12,Yes,No,FiberOptic,No,Yes,Yes,Yes,No,No,Month_to_month,Yes,MailedCheck,83.8,1029.75,Yes
6313_GIDIT,Male,1,No,No,53,No,NoPhoneService,DSL,No,Yes,Yes,No,Yes,Yes,Month_to_month,Yes,ElectronicCheck,54.45,2854.55,Yes
6176_YJWAS,Male,0,Yes,No,72,Yes,Yes,FiberOptic,Yes,Yes,Yes,No,Yes,No,TwoYear,Yes,CreditCardAutomatic,97.95,7114.25,No
5310_NOOVA,Male,0,No,No,46,Yes,No,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,TwoYear,No,ElectronicCheck,19.95,907.05,No
4526_EXKKN,Male,0,No,No,40,Yes,Yes,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,TwoYear,Yes,MailedCheck,24.6,973.95,No
5311_IHLEI,Male,0,No,No,12,No,NoPhoneService,DSL,Yes,Yes,No,Yes,Yes,No,Month_to_month,Yes,BankTransferAutomatic,50.95,605.75,No
3987_KQDDU,Male,0,No,No,9,Yes,No,FiberOptic,Yes,No,No,No,No,No,Month_to_month,No,ElectronicCheck,75.6,661.55,No
3404_JNXAX,Female,0,Yes,Yes,51,Yes,Yes,FiberOptic,No,No,No,Yes,No,No,Month_to_month,Yes,ElectronicCheck,80.75,4116.9,No
5131_PONJI,Male,0,Yes,Yes,49,Yes,No,FiberOptic,No,Yes,Yes,No,Yes,No,Month_to_month,Yes,CreditCardAutomatic,90.4,4494.65,No
2845_AFFTX,Male,1,Yes,No,41,Yes,Yes,FiberOptic,No,No,Yes,No,Yes,Yes,Month_to_month,Yes,ElectronicCheck,99.8,4259.3,Yes
3489_VSFRD,Female,0,No,No,56,Yes,No,DSL,Yes,No,Yes,Yes,No,No,OneYear,Yes,CreditCardAutomatic,60.25,3282.75,No
3345_JHUEO,Male,0,No,No,4,Yes,No,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,Month_to_month,Yes,ElectronicCheck,20.2,55.7,No
5815_HGGHV,Male,0,Yes,No,20,Yes,No,DSL,Yes,No,No,Yes,No,Yes,OneYear,Yes,MailedCheck,64.15,1274.45,No
5260_UMPWX,Female,0,Yes,Yes,26,Yes,No,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,Month_to_month,Yes,CreditCardAutomatic,20.25,493.95,No
2249_YPRNG,Female,0,Yes,Yes,20,Yes,Yes,FiberOptic,No,Yes,Yes,No,Yes,Yes,Month_to_month,Yes,BankTransferAutomatic,105.85,2239.65,Yes
7410_YTJIK,Female,0,No,No,7,Yes,Yes,FiberOptic,No,No,No,No,No,No,Month_to_month,No,MailedCheck,75.45,480.75,Yes
4626_GYCZP,Male,0,No,No,7,Yes,Yes,FiberOptic,No,No,No,No,Yes,Yes,Month_to_month,Yes,ElectronicCheck,93.85,635.6,Yes
5649_RXQTV,Male,0,No,No,51,Yes,No,FiberOptic,No,Yes,Yes,No,Yes,Yes,Month_to_month,Yes,ElectronicCheck,99,5038.15,No
2674_MIAHT,Female,0,No,No,4,Yes,Yes,FiberOptic,No,Yes,No,No,No,No,Month_to_month,Yes,MailedCheck,80.3,324.2,No
2576_HXMPA,Female,0,No,No,1,Yes,No,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,Month_to_month,No,CreditCardAutomatic,19.55,19.55,No
7587_AOVVU,Male,0,Yes,Yes,27,Yes,Yes,FiberOptic,Yes,Yes,No,Yes,Yes,No,Month_to_month,No,ElectronicCheck,100.75,2793.55,No
5590_BYNII,Male,0,No,No,22,Yes,Yes,FiberOptic,Yes,No,No,No,Yes,Yes,Month_to_month,Yes,ElectronicCheck,100.75,2095,Yes
6898_MDLZW,Male,0,No,No,12,Yes,No,DSL,No,Yes,No,Yes,No,No,Month_to_month,Yes,MailedCheck,53.75,648.65,No
3237_AJGEH,Female,0,Yes,Yes,3,No,NoPhoneService,DSL,No,No,No,Yes,No,No,Month_to_month,Yes,MailedCheck,31,95.05,Yes
4707_YNOQA,Female,0,Yes,Yes,34,Yes,Yes,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,OneYear,Yes,CreditCardAutomatic,25.6,917.15,No
9357_UJRUN,Male,0,Yes,No,24,Yes,Yes,DSL,Yes,No,No,Yes,No,No,OneYear,Yes,ElectronicCheck,58.35,1346.9,No
1591_NFNLQ,Male,0,No,No,51,Yes,Yes,FiberOptic,No,No,Yes,No,No,No,Month_to_month,No,CreditCardAutomatic,80,4242.35,Yes
8648_PFRMP,Female,1,No,No,14,No,NoPhoneService,DSL,No,No,No,No,Yes,Yes,Month_to_month,Yes,ElectronicCheck,46.35,672.7,No
7663_CUXZB,Male,0,Yes,No,59,Yes,Yes,FiberOptic,Yes,Yes,Yes,Yes,Yes,Yes,TwoYear,No,ElectronicCheck,113.75,6561.25,No
0258_NOKBL,Male,0,No,No,3,Yes,No,FiberOptic,No,Yes,Yes,No,No,Yes,Month_to_month,No,ElectronicCheck,90.4,268.45,No
1163_VIPRI,Female,0,Yes,Yes,65,Yes,Yes,FiberOptic,Yes,No,Yes,Yes,Yes,Yes,TwoYear,No,ElectronicCheck,109.3,7337.55,No
2815_CPTUL,Male,1,No,No,5,Yes,No,FiberOptic,No,No,No,No,No,No,Month_to_month,Yes,MailedCheck,70.25,331.9,Yes
9348_ROUAI,Female,0,Yes,Yes,59,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,TwoYear,No,CreditCardAutomatic,90.3,5194.05,No
9443_JUBUO,Male,0,Yes,Yes,72,No,NoPhoneService,DSL,Yes,Yes,Yes,Yes,Yes,Yes,TwoYear,Yes,CreditCardAutomatic,65.25,4478.85,No
0596_BQCEQ,Female,0,Yes,Yes,62,Yes,No,FiberOptic,No,Yes,Yes,No,Yes,Yes,Month_to_month,Yes,ElectronicCheck,100.15,6283.3,Yes
1481_ZUWZA,Male,0,No,No,28,Yes,Yes,FiberOptic,Yes,Yes,No,No,No,Yes,Month_to_month,Yes,CreditCardAutomatic,94.5,2659.4,Yes
